Expediente,"Número resolución","Fecha Publicación","Alcance Gaceta",Gaceta,Producto,"Tipo de Cambio","Precio Referencia Internacional","Precio Referencia Internacional en colones","Costo adquisión dólar por barril","Costo adquisión en colones por litro","Otros Ingresos Prorrateados","Asignación Subsidio Pescadores","Asignación subsidio Política Sectorial","Asignación subsidio Políticas del Gobierno","Subsidio Pescadores","Subsidio Política Sectorial","Subsidio cruzado políticas de gobierno","Diferencial de precios","Liquidación extraordinaria","Impuesto Único",Canon,"Margen de operación de Recope","Rendimiento sobre Base Tarifaria","Liquidación Ordinaria","Precio en terminal sin impuesto","Ley 9840","Precio en terminal con impuesto","Margen comercializador","Precio final sin punto fijo Peddlers","Margen Estaciones Terrestres","Margen Estaciones Aéreas","Flete estaciones de servicio","Margen Envasador","Precio estaciones de servicio sin IVA","IVA de Transportista","Precio final en estaciones de servicio","Margen Distribuidor y Agencias","Margen Detallista","Precio gas por litro en detallistas","Precio Terminal sin impuesto ni subsidio Sectorial",Rige,"Límite Inferior Banda","Límite Superior Banda","Densidad de referencia expresado en kgs","Precio en terminal con impuesto masa","Precio final sin punto fijo masa Peddlers","Margen de comercializador masa","ID SIET",Observaciones
ET-069-2019,RE-0070-IE-2019,02-10-2019,213,186,"Asfalto AC-10",576.94273,60.64436,220.07032,,,-0.04978,0,0,,0,0,,0,,50.5,0.16,121.45648,16.20369,,357.84072,,408.34072,,412.08672,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-069-2019,RE-0070-IE-2019,02-10-2019,213,186,"Diésel pesado o gasoleo",576.94273,60.4965,219.53377,,,-0.04978,0.18447,8.15966,,0,0,,0,,48.5,0.15951,32.44453,6.06744,,266.4996,,314.9996,,318.7456,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-069-2019,RE-0070-IE-2019,02-10-2019,213,186,"Emulsión asfáltica rápida (RR)",576.94273,34.58671,125.51059,,,-0.04978,0.16857,0,,0,-50.87387,,0,,38,0.15951,59.58368,13.78254,,148.28125,,186.28125,,190.02725,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-069-2019,RE-0070-IE-2019,02-10-2019,213,186,"Emulsión asfáltica lenta (RL)",576.94273,35.31159,128.14108,,,-0.04978,0.29782,0,,0,-43.80235,,0,,38,0.15951,52.86014,13.78254,,151.38898,,189.38898,,193.13498,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-069-2019,RE-0070-IE-2019,02-10-2019,213,186,"LPG (70-30)",576.94273,19.3263,70.13258,,,-0.04978,0.17873,0,,0,-35.20419,,-15.44595,,50.5,0.15951,51.00826,10.56085,,81.34002,,131.84002,,0,48.3128,0,0,53.036,,,233.18882,54.51929,62.69167,302.08698,,True,,,,,,,,
ET-069-2019,RE-0070-IE-2019,02-10-2019,213,186,"LPG (rico en propano)",576.94273,18.0915,65.65165,,,-0.05,0,0,,0,-53.50285,,0,,50.5,0.15951,50.8032,10.56085,,73.62237,,124.12237,,0,0,0,0,53.036,,,0,54.51929,62.69167,294.36933,,True,,,,,,,,
ET-069-2019,RE-0070-IE-2019,02-10-2019,213,186,"Av-Gas          ",576.94273,106.43414,386.23537,,,-0.04978,0.191,8.15966,,0,0,,75.41227,,248.75,0.15951,225.81207,30.22393,,726.14403,,974.89403,,0,0,16.2697,0,0,,,991,0,0,0,,True,,,,,,,,
ET-069-2019,RE-0070-IE-2019,02-10-2019,213,186,"Jet fuel A-1",576.94273,76.42446,277.33422,,,-0.04978,0.20389,8.15966,,0,0,,-4.74782,,149.25,0.15951,63.41244,14.0654,,358.53753,,507.78753,,0,0,16.2697,0,0,,,524,0,0,0,,True,,,,,,,,
ET-069-2019,RE-0070-IE-2019,02-10-2019,213,186,"Nafta Pesada    ",576.94273,73.99382,268.51374,,,-0.05,0,0,,0,0,,0,,35.75,0.15951,27.01922,10.49639,,306.13886,,341.88886,,345.63486,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Gasolina RON 95 ",571.31444,77.13893,277.19614,,,-0.04978,0.22936,7.47577,,0,0,,-18.77706,,260.25,0.15951,36.41072,10.96775,,313.61244,,573.86244,,577.60844,48.3128,0,9.6405,0,,,632,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Gasolina RON 91",571.31444,73.81329,265.24558,,,-0.04978,0.23464,7.47577,,0,0,,-17.67317,,248.75,0.15951,35.89161,11.17091,,302.45509,,551.20509,,554.95109,48.3128,0,9.6405,0,,,609,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Gasolina RON 91 pescadores",571.31444,73.81329,265.24558,,,0,0,0,,-44.68874,0,,0,,0,0,35.89161,0,,256.44846,,256.44846,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Diésel para uso automotriz de 50 ppm de azufre",571.31444,77.0007,276.69943,,,-0.04978,0.22617,7.47577,,0,0,,-10.94079,,147,0.15951,36.07978,11.64117,,321.29127,,468.29127,,472.03727,48.3128,0,9.6405,0,,,526,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Diésel para uso automotriz de 50 ppm de azufre pescadores",571.31444,77.0007,276.69943,,,0,0,0,,-31.56677,0,,0,,0,0,36.07978,0,,281.21245,,281.21245,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Diésel marino",571.31444,83.58714,300.36759,,,-0.05,0,0,,0,0,,0,,147,0.15951,36.07978,0,,336.55688,,483.55688,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Keroseno ",571.31444,77.83402,279.69393,,,-0.04978,0.22332,7.47577,,0,0,,0,,71,0.15951,34.38837,10.27155,,332.16269,,403.16269,,406.90869,48.3128,0,9.6405,0,,,461,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Búnker    ",571.31444,53.11636,190.87187,,,-0.04978,0.22707,0,,0,-31.47502,,-14.03864,,24,0.15951,62.8675,13.45453,,222.01704,,246.01704,,249.76304,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Búnker Térmico ICE",571.31444,60.95923,219.05494,,,-0.04978,0,0,,0,3.47422,,0,,24,0.15951,32.24927,3.18579,,258.07397,,282.07397,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"IFO 380   ",571.31444,58.67898,210.86093,,,-0.05,0,0,,0,0,,0,,0,0.15951,53.65915,12.71582,,277.34542,,277.34542,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Asfalto ",571.31444,63.72171,228.98182,,,-0.04978,0.25001,0,,0,-47.98145,,-22.50405,,50.5,0.15951,95.15802,16.20369,,270.21777,,320.71777,,324.46377,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Diésel pesado o gasoleo",571.31444,63.40758,227.85301,,,-0.04978,0.22758,7.47577,,0,0,,0,,48.5,0.15951,32.44453,6.06744,,274.17807,,322.67807,,326.42407,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Emulsión asfáltica rápida (RR)",571.31444,40.45402,145.37018,,,-0.04978,0.20619,0,,0,-47.30847,,0,,38,0.15951,59.58368,13.78254,,171.74385,,209.74385,,213.48985,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Emulsión asfáltica lenta (RL)",571.31444,41.41911,148.83818,,,-0.04978,0.3652,0,,0,-40.11477,,0,,38,0.15951,52.86014,13.78254,,175.84103,,213.84103,,217.58703,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"LPG (70-30)",571.31444,19.4818,70.00718,,,-0.04978,0.21773,0,,0,-35.26324,,-15.44595,,50.5,0.15951,51.00826,10.56085,,81.19458,,131.69458,,0,48.3128,0,0,53.036,,,233.04338,54.51929,62.69167,301.94154,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"LPG (rico en propano)",571.31444,18.73295,67.31624,,,-0.05,0,0,,0,-53.30075,,0,,50.5,0.15951,50.8032,10.56085,,75.48906,,125.98906,,0,0,0,0,53.036,,,0,54.51929,62.69167,296.23602,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Av-Gas          ",571.31444,115.02734,413.34688,,,-0.04978,0.22518,7.47577,,0,0,,75.41227,,248.75,0.15951,225.81207,30.22393,,752.60584,,1001.35584,,0,0,16.2697,0,0,,,1018,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Jet fuel A-1",571.31444,77.83402,279.69393,,,-0.04978,0.28848,7.47577,,0,0,,-4.74782,,149.25,0.15951,63.41244,14.0654,,360.29794,,509.54794,,0,0,16.2697,0,0,,,526,0,0,0,,True,,,,,,,,
ET-061-2019,RE-0059-IE-2019,28-08-2019,191,161,"Nafta Pesada    ",571.31444,76.12634,273.55743,,,-0.05,0,0,,0,0,,0,,35.75,0.15951,27.01922,10.49639,,311.18256,,346.93256,,350.67856,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Gasolina RON 95 ",582.48364,83.695,306.63493,,,-0.04978,0.02501,9.38204,,0,0,,9.95315,,260.25,0.15951,36.41072,10.96775,,373.48335,,633.73335,,637.47935,48.3128,0,9.6405,0,,,692,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Gasolina RON 91",582.48364,79.77687,292.27999,,,-0.04978,0.02523,9.38204,,0,0,,10.39292,,248.75,0.15951,35.89161,11.17091,,359.25245,,608.00245,,611.74845,48.3128,0,9.6405,0,,,666,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Gasolina RON 91 pescadores",582.48364,79.77687,292.27999,,,0,0,0,,-13.85087,0,,0,,0,0,35.89161,0,,314.32074,,314.32074,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Diésel para uso automotriz de 50 ppm de azufre",582.48364,79.4339,291.02346,,,-0.04978,0.02532,9.38204,,0,0,,-9.98261,,147,0.15951,36.07978,11.64117,,338.27891,,485.27891,,489.02491,48.3128,0,9.6405,0,,,543,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Diésel para uso automotriz de 50 ppm de azufre pescadores",582.48364,79.4339,291.02346,,,0,0,0,,0.53568,0,,0,,0,0,36.07978,0,,327.63892,,327.63892,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Diésel marino",582.48364,85.46522,313.1205,,,0,0,0,,0,0,,0,,147,0.15951,36.07978,0,,349.3598,,496.3098,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Keroseno ",582.48364,80.7002,295.66283,,,-0.04978,0.02171,9.38204,,0,0,,0,,71,0.15951,34.38837,10.27155,,349.83624,,420.83624,,424.58224,48.3128,0,9.6405,0,,,479,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Búnker    ",582.48364,61.91222,226.82896,,,-0.04978,0.02423,0,,0,-29.79596,,-9.64763,,24,0.15951,62.8675,13.45453,,263.84137,,287.84137,,291.58737,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Búnker Térmico ICE",582.48364,67.63314,247.7888,,,-0.04978,0,0,,0,8.59243,,0,,24,0.15951,32.24927,3.18579,,291.92603,,315.92603,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"IFO 380   ",582.48364,64.0816,234.77694,,,0,0,0,,0,0,,0,,0,0.15951,53.65915,12.71582,,301.31143,,301.26143,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Asfalto ",582.48364,66.42978,243.38002,,,-0.04978,0.02271,0,,0,-60.88255,,-6.78276,,50.5,0.15951,95.15802,16.20369,,287.20886,,337.70886,,341.45486,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Diésel pesado o gasoleo",582.48364,68.84542,252.23023,,,-0.04978,0.025,9.38204,,0,0,,0,,48.5,0.15951,32.44453,6.06744,,300.25898,,348.75898,,352.50498,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Emulsión asfáltica rápida (RR)",582.48364,42.77845,156.72821,,,-0.04978,0.0209,0,,0,-45.06256,,0,,38,0.15951,59.58368,13.78254,,185.16251,,223.16251,,226.90851,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Emulsión asfáltica lenta (RL)",582.48364,43.17936,158.19701,,,-0.04978,0.03324,0,,0,-38.0849,,0,,38,0.15951,52.86014,13.78254,,186.89778,,224.89778,,228.64378,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"LPG (70-30)",582.48364,19.72542,72.26838,,,-0.04978,0.02281,0,,0,-42.42277,,-7.73015,,50.5,0.15951,51.00826,10.56085,,83.81713,,134.31713,,0,48.3128,0,0,53.036,,,235.66593,54.51929,62.69167,304.56408,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"LPG (rico en propano)",582.48364,18.94667,69.41526,,,0,0,0,,0,-53.09591,,0,,50.5,0.15951,50.8032,10.56085,,77.84291,,128.34291,,0,0,0,0,53.036,,,0,54.51929,62.69167,298.58987,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Av-Gas          ",582.48364,115.94423,424.78704,,,-0.04978,0.02337,9.38204,,0,0,,82.39957,,248.75,0.15951,225.81207,30.22393,,772.73776,,1021.48776,,0,0,16.2697,0,0,,,1038,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Jet fuel A-1",582.48364,80.7002,295.66283,,,-0.04978,0.0267,9.38204,,0,0,,-1.01476,,149.25,0.15951,63.41244,14.0654,,381.64438,,530.89438,,0,0,16.2697,0,0,,,547,0,0,0,,True,,,,,,,,
ET-060-2019,RE-0055-IE-2019,13-08-2019,181,151,"Nafta Pesada    ",582.48364,79.76687,292.24336,,,0,0,0,,0,0,,0,,35.75,0.15951,27.01922,10.49639,,329.91848,,365.61848,,369.36448,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Gasolina RON 95 ",582.48364,83.695,306.63493,,,-0.04978,0.02501,9.38204,,0,0,,9.95315,,257.75,0.15951,36.41072,10.96775,,373.48335,,631.23335,,634.97935,48.3128,0,9.6405,0,,,689,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Gasolina RON 91",582.48364,79.77687,292.27999,,,-0.04978,0.02523,9.38204,,0,0,,10.39292,,246.25,0.15951,35.89161,11.17091,,359.25245,,605.50245,,609.24845,48.3128,0,9.6405,0,,,663,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Gasolina RON 91 pescadores",582.48364,79.77687,292.27999,,,0,0,0,,-13.85087,0,,0,,0,0,35.89161,0,,314.32074,,314.32074,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Diésel para uso automotriz de 50 ppm de azufre",582.48364,79.4339,291.02346,,,-0.04978,0.02532,9.38204,,0,0,,-9.98261,,145.5,0.15951,36.07978,11.64117,,338.27891,,483.77891,,487.52491,48.3128,0,9.6405,0,,,542,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Diésel para uso automotriz de 50 ppm de azufre pescadores",582.48364,79.4339,291.02346,,,0,0,0,,0.53568,0,,0,,0,0,36.07978,0,,327.63892,,327.63892,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Diésel marino",582.48364,85.46522,313.1205,,,0,0,0,,0,0,,0,,145.5,0.15951,36.07978,0,,349.3598,,494.8598,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Keroseno ",582.48364,80.7002,295.66283,,,-0.04978,0.02171,9.38204,,0,0,,0,,70.25,0.15951,34.38837,10.27155,,349.83624,,420.08624,,423.83224,48.3128,0,9.6405,0,,,478,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Búnker    ",582.48364,61.91222,226.82896,,,-0.04978,0.02423,0,,0,-29.79596,,-9.64763,,23.75,0.15951,62.8675,13.45453,,263.84137,,287.59137,,291.33737,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Búnker Térmico ICE",582.48364,67.63314,247.7888,,,-0.04978,0,0,,0,8.59243,,0,,23.75,0.15951,32.24927,3.18579,,291.92603,,315.67603,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"IFO 380   ",582.48364,64.0816,234.77694,,,0,0,0,,0,0,,0,,0,0.15951,53.65915,12.71582,,301.31143,,301.31143,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Asfalto ",582.48364,66.42978,243.38002,,,-0.04978,0.02271,0,,0,-60.88255,,-6.78276,,50,0.15951,95.15802,16.20369,,287.20886,,337.20886,,340.95486,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Diésel pesado o gasoleo",582.48364,68.84542,252.23023,,,-0.04978,0.025,9.38204,,0,0,,0,,48,0.15951,32.44453,6.06744,,300.25898,,348.25898,,352.00498,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Emulsión asfáltica rápida (RR)",582.48364,42.77845,156.72821,,,-0.04978,0.0209,0,,0,-45.06256,,0,,37.75,0.15951,59.58368,13.78254,,185.16251,,222.91251,,226.65851,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Emulsión asfáltica lenta (RL)",582.48364,43.17936,158.19701,,,-0.04978,0.03324,0,,0,-38.0849,,0,,37.75,0.15951,52.86014,13.78254,,186.89778,,224.64778,,228.39378,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"LPG (70-30)",582.48364,19.72542,72.26838,,,-0.04978,0.02281,0,,0,-42.42277,,-7.73015,,50,0.15951,51.00826,10.56085,,83.81713,,133.81713,,0,48.3128,0,0,53.036,,,235.16593,54.51929,62.69167,304.06408,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"LPG (rico en propano)",582.48364,18.94667,69.41526,,,0,0,0,,0,-53.09591,,0,,50,0.15951,50.8032,10.56085,,77.84291,,127.84291,,0,0,0,0,53.036,,,0,54.51929,62.69167,298.08987,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Av-Gas          ",582.48364,115.94423,424.78704,,,-0.04978,0.02337,9.38204,,0,0,,82.39957,,246.25,0.15951,225.81207,30.22393,,772.73776,,1018.98776,,0,0,16.2697,0,0,,,1035,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Jet fuel A-1",582.48364,80.7002,295.66283,,,-0.04978,0.0267,9.38204,,0,0,,-1.01476,,147.75,0.15951,63.41244,14.0654,,381.64438,,529.39438,,0,0,16.2697,0,0,,,546,0,0,0,,True,,,,,,,,
ET-057-2019,RE-0050-IE-2019,05-08-2019,174,145,"Nafta Pesada    ",582.48364,79.76687,292.24336,,,0,0,0,,0,0,,0,,35.5,0.15951,27.01922,10.49639,,329.91848,,365.41848,,369.16448,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Gasolina RON 95 ",590.15455,74.46238,276.40193,,,-0.04978,0.16055,8.55404,,0,0,,9.95315,,257.75,0.15951,36.41072,10.96775,,342.55787,,600.30787,,604.05387,48.3128,0,9.6405,0,,,658,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Gasolina RON 91",590.15455,71.76445,266.38731,,,-0.04978,0.15922,8.55404,,0,0,,10.39292,,246.25,0.15951,35.89161,11.17091,,332.66575,,578.91575,,582.66175,48.3128,0,9.6405,0,,,637,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Gasolina RON 91 pescadores",590.15455,71.76445,266.38731,,,0,0,0,,-26.66871,0,,0,,0,0,35.89161,0,,275.61021,,275.61021,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Diésel para uso automotriz de 50 ppm de azufre",590.15455,74.79341,277.63069,,,-0.04978,0.17212,8.55404,,0,0,,-9.98261,,145.5,0.15951,36.07978,11.64117,,324.20493,,469.70493,,473.45093,48.3128,0,9.6405,0,,,528,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Diésel para uso automotriz de 50 ppm de azufre pescadores",590.15455,74.79341,277.63069,,,0,0,0,,-30.33164,0,,0,,0,0,36.07978,0,,283.37884,,283.37884,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Diésel marino",590.15455,83.3556,309.41325,,,0,0,0,,0,0,,0,,145.5,0.15951,36.07978,0,,345.65255,,491.15255,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Keroseno ",590.15455,74.84362,277.81706,,,-0.04978,0.17872,8.55404,,0,0,,0,,70.25,0.15951,34.38837,10.27155,,331.31948,,401.56948,,405.31548,48.3128,0,9.6405,0,,,460,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Búnker    ",590.15455,54.53455,202.43045,,,-0.04978,0.17419,0,,0,-33.9271,,-9.64763,,23.75,0.15951,62.8675,13.45453,,235.46168,,259.21168,,262.95768,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Búnker Térmico ICE",590.15455,61.16832,227.05479,,,-0.04978,0,0,,0,4.89919,,0,,23.75,0.15951,32.24927,3.18579,,267.49878,,291.24878,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"IFO 380   ",590.15455,67.89134,252.01042,,,0,0,0,,0,0,,0,,0,0.15951,53.65915,12.71582,,318.5449,,318.5449,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Asfalto ",590.15455,72.17417,267.90816,,,-0.04978,0.16699,0,,0,-56.60971,,-6.78276,,50,0.15951,95.15802,16.20369,,316.15412,,366.15412,,369.90012,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Diésel pesado o gasoleo",590.15455,62.44636,231.79886,,,-0.04978,0.17032,8.55404,,0,0,,0,,48,0.15951,32.44453,6.06744,,279.14492,,327.14492,,330.89092,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Emulsión asfáltica rápida (RR)",590.15455,45.308,168.18183,,,-0.04978,0.19333,0,,0,-43.15703,,0,,37.75,0.15951,59.58368,13.78254,,198.69409,,236.44409,,240.19009,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Emulsión asfáltica lenta (RL)",590.15455,46.91321,174.1403,,,-0.04978,0.17875,0,,0,-35.33791,,0,,37.75,0.15951,52.86014,13.78254,,205.73357,,243.48357,,247.22957,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"LPG (70-30)",590.15455,19.30186,71.64789,,,-0.04978,0.17382,0,,0,-42.67294,,-7.73015,,50,0.15951,51.00826,10.56085,,83.09748,,133.09748,,0,48.3128,0,0,53.036,,,234.44628,54.51929,62.69167,303.34444,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"LPG (rico en propano)",590.15455,18.6375,69.18179,,,0,0,0,,0,-53.12426,,0,,50,0.15951,50.8032,10.56085,,77.5811,,127.5811,,0,0,0,0,53.036,,,0,54.51929,62.69167,297.82806,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Av-Gas          ",590.15455,110.52817,410.27695,,,-0.04978,0.13524,8.55404,,0,0,,82.39957,,246.25,0.15951,225.81207,30.22393,,757.51154,,1003.76154,,0,0,16.2697,0,0,,,1020,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Jet fuel A-1",590.15455,74.84362,277.81706,,,-0.04978,0.13718,8.55404,,0,0,,-1.01476,,147.75,0.15951,63.41244,14.0654,,363.08109,,510.83109,,0,0,16.2697,0,0,,,527,0,0,0,,True,,,,,,,,
ET-024-2019,RE-0048-IE-2019,18-07-2019,165,135,"Nafta Pesada    ",590.15455,73.37133,272.35197,,,0,0,0,,0,0,,0,,35.5,0.15951,27.01922,10.49639,,310.0271,,345.5271,,349.2731,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-050-2019,RE-0047-IE-2019,03-07-2019,155,124,"Gasolina RON 95 ",590.15455,74.46238,276.40193,,,-0.01353,0.17011,8.90381,,0,0,,9.95315,,257.75,0.15951,38.20478,9.44417,,343.22394,,600.97394,,604.71994,48.3128,0,9.6405,0,,,659,0,0,0,,True,,,,,,,,
ET-050-2019,RE-0047-IE-2019,03-07-2019,155,124,"Gasolina RON 91",590.15455,71.76445,266.38731,,,-0.01353,0.16871,8.90381,,0,0,,10.39292,,246.25,0.15951,37.75744,9.66892,,333.42509,,579.67509,,583.42109,48.3128,0,9.6405,0,,,638,0,0,0,,True,,,,,,,,
ET-050-2019,RE-0047-IE-2019,03-07-2019,155,124,"Gasolina RON 91 pescadores",590.15455,71.76445,266.38731,,,0,0,0,,-28.61985,0,,0,,0,0,37.75744,0,,275.52489,,275.52489,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
